,Task ID,Analysts Working
,,Team1, Team2, Team3
,3329,--Done--,An_d2w_32840_T2,--Done--
,3691,--Done--,An_d2w_42750_T2,--Done--
,4518,--Done--,An_d2w_93270_T2,--Done--
,5434,--Done--,--Done--,An_d1w_12900_T3
,6225,--Done--,--Done--,An_d1w_17210_T3
,6785,--Done--,An_d1w_22680_T2,--Done--
,7227,--Done--,An_d3w_74390_T2,--Done--
,8732,--Done--,--Done--,An_d1w_10030_T3
,11630,--Done--,An_d1w_2160_T2,--Done--
,11726,--Done--,An_d4w_132070_T2,--Done--
,13823,--Done--,An_d5w_121760_T2,--Done--
,13948,--Done--,An_d5w_132221_T2,--Done--
,14973,--Done--,An_d6w_118610_T2,--Done--
,642,--Done--,An_d1w_39850_T2,--Done--
,1511,--Done--,An_d1w_91041_T2,--Done--
,2634,An_d1w_42040_T1,An_d1w_114531_T2,--Done--
,3094,--Done--,An_d1w_117152_T2,--Done--
,3969,--Done--,An_d2w_17500_T2,--Done--
,4731,An_d1w_68630_T1,--Done--,--Done--
,4964,--Done--,An_d2w_75401_T2,--Done--
,5280,--Done--,An_d1w_4290_T2,--Done--
,6073,--Done--,--Done--,An_d1w_15950_T3
,6643,--Done--,An_d1w_21370_T2 | An_d1w_24470_T2,--Done--
,7035,--Done--,An_d3w_60960_T2,--Done--
,7079,--Done--,An_d3w_65200_T2,--Done--
,7216,--Done--,An_d3w_67260_T2,--Done--
,7485,--Done--,An_d3w_67700_T2,--Done--
,7765,An_d2w_111480_T1,--Done--,--Done--
,7788,--Done--,An_d3w_73661_T2,--Done--
,8524,--Done--,An_d3w_94020_T2,--Done--
,8699,An_d2w_147590_T1,--Done--,--Done--
,9072,--Done--,An_d3w_127340_T2,--Done--
,11228,An_d3w_126110_T1,An_d4w_63310_T2,--Done--
,11498,An_d3w_127390_T1,--Done--,--Done--
,12572,An_d4w_63680_T1,--Done--,--Done--
,13195,--Done--,An_d4w_134810_T2,--Done--
,13327,--Done--,An_d4w_137280_T2,--Done--
,13853,--Done--,An_d4w_143780_T2,--Done--
,14348,An_d4w_123200_T1,--Done--,--Done--
,639,An_d1w_4290_T1,An_d1w_60940_T2,--Done--
,917,An_d1w_8880_T1,An_d1w_61210_T2,--Done--
,1102,--Done--,An_d1w_65920_T2,--Done--
,1283,--Done--,An_d1w_66590_T2,--Done--
,1556,An_d1w_10030_T1,An_d1w_82080_T2,--Done--
,1749,An_d1w_17220_T1,An_d1w_84400_T2,--Done--
,1811,--Done--,An_d1w_91040_T2,--Done--
,2218,An_d1w_26460_T1,An_d1w_108450_T2,--Done--
,3084,--Done--,An_d2w_30450_T2,--Done--
,3601,--Done--,An_d2w_38110_T2,--Done--
,3612,An_d1w_41380_T1,An_d2w_38111_T2,--Done--
,3952,--Done--,An_d2w_76790_T2,--Done--
,4006,An_d1w_81860_T1,--Done--,--Done--
,4237,An_d1w_84580_T1,--Done--,--Done--
,4758,--Done--,An_d2w_89570_T2,--Done--
,5027,--Done--,An_d2w_115340_T2,--Done--
,5083,An_d1w_93590_T1,An_d2w_118060_T2,--Done--
,5204,--Done--,An_d2w_121840_T2,--Done--
,5876,--Done--,An_d2w_139940_T2,--Done--
,6023,--Done--,An_d3w_33640_T2,--Done--
,7874,--Done--,An_d3w_108720_T2,--Done--
,8255,--Done--,--Done--,An_d1w_26650_T3
,8312,--Done--,An_d3w_112221_T2,--Done--
,8475,--Done--,An_d3w_116580_T2,--Done--
,8483,--Done--,An_d3w_126550_T2,--Done--
,8502,--Done--,An_d3w_131990_T2,--Done--
,8608,--Done--,An_d3w_139300_T2,--Done--
,8981,--Done--,An_d4w_67820_T2,--Done--
,9028,--Done--,An_d1w_26960_T2 | An_d1w_33580_T2,--Done--
,9419,--Done--,An_d4w_111350_T2,--Done--
,9428,An_d2w_144410_T1,--Done--,--Done--
,10842,An_d3w_72900_T1,An_d4w_122860_T2,--Done--
,10864,An_d3w_72901_T1,An_d4w_123560_T2,--Done--
,10974,An_d3w_77980_T1,--Done--,--Done--
,11174,An_d3w_89090_T1,An_d4w_126340_T2,--Done--
,11315,An_d3w_108720_T1,An_d4w_128230_T2,--Done--
,11810,An_d3w_116580_T1,An_d4w_132072_T2,--Done--
,12276,--Done--,An_d4w_144970_T2,--Done--
,12361,--Done--,--Done--,An_d1w_20070_T3
,12695,An_d3w_143810_T1,--Done--,--Done--
,12709,--Done--,An_d5w_133260_T2,--Done--
,12906,--Done--,An_d5w_142120_T2,--Done--
,13095,An_d4w_77000_T1,An_d5w_148600_T2,--Done--
,13751,An_d4w_91800_T1,An_d6w_128550_T2,--Done--
,13973,--Done--,An_d1w_53230_T2,--Done--
,14108,--Done--,An_d6w_129590_T2,--Done--
,14647,An_d4w_126291_T1,An_d6w_139030_T2,--Done--
,15021,--Done--,An_d6w_145460_T2,--Done--
,270,--Done--,--Done--,An_d1w_39850_T3
,319,--Done--,--Done--,An_d1w_24470_T3
,370,An_d1w_17210_T1,An_d1w_114530_T2,--Done--
,386,--Done--,An_d1w_125390_T2,--Done--
,451,--Done--,An_d1w_125391_T2,An_d1w_46990_T3
,563,--Done--,An_d1w_144340_T2,--Done--
,867,An_d1w_26960_T1,--Done--,--Done--
,1153,--Done--,An_d2w_48540_T2,--Done--
,1566,--Done--,--Done--,An_d1w_20180_T3
,1671,An_d1w_51400_T1,--Done--,--Done--
,1878,An_d1w_61210_T1,--Done--,--Done--
,2265,--Done--,An_d2w_72981_T2,--Done--
,2437,An_d1w_62790_T1,An_d2w_75400_T2,--Done--
,2510,An_d1w_66590_T1,--Done--,--Done--
,2672,An_d1w_85670_T1,--Done--,--Done--
,2707,--Done--,--Done--,An_d1w_93790_T3
,2864,--Done--,An_d2w_92420_T2,--Done--
,3191,--Done--,An_d2w_109800_T2,An_d1w_112890_T3
,3491,An_d1w_92140_T1,--Done--,--Done--
,3970,--Done--,An_d2w_120050_T2,--Done--
,4309,An_d1w_110520_T1,An_d2w_121530_T2,--Done--
,4391,--Done--,An_d2w_123140_T2,--Done--
,4484,--Done--,An_d2w_131980_T2,--Done--
,4981,An_d1w_124960_T1,--Done--,--Done--
,5137,An_d1w_125391_T1,An_d2w_147590_T2,--Done--
,5167,An_d1w_131370_T1,--Done--,--Done--
,5861,An_d1w_141260_T1,An_d2w_149740_T2,--Done--
,5898,An_d1w_148991_T1,An_d3w_36790_T2,--Done--
,5947,--Done--,An_d1w_10220_T2,--Done--
,5967,An_d2w_48540_T1,An_d3w_36792_T2,An_d2w_72980_T3
,6429,An_d2w_61331_T1,An_d3w_53620_T2,--Done--
,6509,--Done--,An_d3w_69090_T2,An_d2w_75400_T3
,6635,An_d2w_92420_T1,An_d3w_77980_T2,--Done--
,7373,An_d2w_121840_T1,--Done--,--Done--
,7387,--Done--,An_d3w_112071_T2 | An_d3w_127390_T2,An_d2w_92420_T3
,7410,--Done--,An_d3w_141520_T2 | An_d3w_148180_T2,--Done--
,7514,An_d2w_140440_T1,An_d4w_61560_T2,--Done--
,8364,--Done--,An_d4w_65410_T2,--Done--
,8369,An_d3w_69090_T1,An_d4w_75550_T2,--Done--
,8431,--Done--,An_d4w_93070_T2,An_d2w_147590_T3
,8474,--Done--,An_d4w_94960_T2,An_d2w_149740_T3
,8941,An_d3w_78550_T1,An_d4w_111981_T2,--Done--
,9284,An_d3w_94020_T1,--Done--,An_d3w_116580_T3
,9744,An_d3w_111220_T1,An_d4w_127322_T2,--Done--
,10851,An_d3w_112220_T1,An_d4w_131090_T2,--Done--
,11002,An_d3w_127340_T1,An_d4w_132740_T2,--Done--
,11548,--Done--,An_d4w_137070_T2,--Done--
,11711,--Done--,An_d4w_148670_T2,An_d3w_145560_T3
,12455,An_d4w_62770_T1,An_d5w_130770_T2,--Done--
,12526,An_d4w_68860_T1,An_d5w_132220_T2,An_d4w_131700_T3
,12637,An_d4w_71190_T1,An_d5w_148572_T2,--Done--
,13644,--Done--,An_d6w_112660_T2,--Done--
,13675,--Done--,An_d6w_123440_T2,An_d4w_137280_T3
,13692,An_d4w_95810_T1,--Done--,--Done--
,13885,--Done--,An_d1w_26460_T2 | An_d1w_20180_T2 | An_d1w_15950_T2,--Done--
,14088,An_d4w_114850_T1,An_d6w_131750_T2,An_d5w_134590_T3
,14231,An_d4w_119370_T1,An_d6w_150340_T2,--Done--
,14485,An_d4w_124540_T1,--Done--,--Done--
,14571,An_d4w_128230_T1,An_d9w_147470_T2,--Done--
,114,An_d1w_2160_T1,--Done--,--Done--
,395,An_d1w_8882_T1,--Done--,An_d1w_52750_T3
,418,An_d1w_9320_T1,--Done--,An_d1w_60940_T3
,423,An_d1w_9321_T1,An_d1w_70060_T2,--Done--
,602,An_d1w_9322_T1,An_d1w_85670_T2,--Done--
,730,--Done--,An_d1w_33920_T2,--Done--
,879,An_d1w_21370_T1,An_d1w_89120_T2,An_d1w_65920_T3
,1669,--Done--,An_d1w_110090_T2,--Done--
,2307,An_d1w_26740_T1,--Done--,--Done--
,2325,--Done--,An_d1w_148990_T2,--Done--
,2347,An_d1w_33580_T1,--Done--,--Done--
,2453,An_d1w_33920_T1,An_d2w_24740_T2,An_d1w_78420_T3
,2779,--Done--,An_d2w_39810_T2,An_d1w_81860_T3
,3095,An_d1w_37050_T1,--Done--,--Done--
,3697,An_d1w_37051_T1,An_d2w_82100_T2 | An_d2w_69490_T2,An_d1w_84580_T3
,4037,An_d1w_41140_T1,An_d2w_82250_T2 | An_d2w_84370_T2,--Done--
,4234,--Done--,--Done--,An_d1w_91040_T3
,4287,An_d1w_53230_T1,An_d2w_111480_T2,--Done--
,4426,An_d1w_65920_T1,An_d2w_118220_T2,An_d1w_95440_T3
,4693,An_d1w_82080_T1,An_d2w_125430_T2,--Done--
,4724,An_d1w_91040_T1,An_d3w_32210_T2,An_d1w_114530_T3
,4767,An_d1w_91490_T1 | An_d1w_91041_T1,An_d3w_32750_T2,--Done--
,4888,--Done--,--Done--,An_d1w_117150_T3
,4907,--Done--,An_d1w_35330_T2,--Done--
,4917,An_d1w_119440_T1,An_d3w_36791_T2,An_d1w_119440_T3
,4973,An_d1w_131220_T1,An_d3w_39980_T2,An_d1w_122110_T3
,5039,An_d1w_140950_T1,--Done--,An_d1w_125390_T3
,5499,An_d1w_142140_T1,An_d3w_43070_T2,An_d1w_131220_T3
,5572,An_d1w_144340_T1,--Done--,--Done--
,5926,An_d1w_148990_T1,An_d3w_46030_T2,--Done--
,5938,An_d2w_57990_T1,--Done--,An_d1w_131370_T3
,6241,An_d2w_60580_T1,--Done--,An_d1w_141260_T3
,6258,An_d2w_72980_T1,An_d3w_51770_T2,--Done--
,6569,An_d2w_89570_T1,--Done--,--Done--
,6672,An_d2w_93270_T1,An_d3w_52620_T2,--Done--
,6828,An_d2w_109130_T1,An_d3w_62670_T2,An_d1w_148990_T3
,7078,An_d2w_118220_T1 | An_d2w_115340_T1,An_d3w_73660_T2 | An_d3w_66890_T2,--Done--
,7209,An_d2w_125430_T1,An_d3w_111220_T2,An_d2w_57990_T3
,7506,An_d2w_125800_T1,An_d3w_112220_T2,An_d2w_60580_T3
,7587,An_d2w_129720_T1,An_d3w_131991_T2,An_d2w_69490_T3
,7642,--Done--,An_d3w_136250_T2,An_d2w_84370_T3
,7662,An_d2w_137470_T1,An_d4w_62770_T2,--Done--
,7709,An_d2w_145730_T1,An_d4w_67690_T2,An_d2w_85090_T3
,8547,An_d2w_149740_T1,An_d4w_68860_T2,An_d2w_108500_T3
,8858,An_d3w_72902_T1,An_d4w_73920_T2,An_d2w_120050_T3
,8997,--Done--,An_d4w_77000_T2 | An_d4w_82830_T2,--Done--
,9049,An_d3w_85460_T1,An_d4w_85300_T2,An_d2w_125800_T3
,9271,An_d3w_97070_T1,--Done--,An_d2w_132890_T3
,9491,An_d3w_112070_T1,An_d4w_87280_T2,--Done--
,9509,--Done--,An_d4w_91800_T2,An_d2w_137470_T3
,9592,An_d3w_131990_T1,An_d4w_95810_T2,An_d2w_139940_T3
,10894,An_d3w_136250_T1,--Done--,--Done--
,11326,--Done--,--Done--,An_d3w_127340_T3
,11414,An_d3w_148180_T1,An_d4w_107791_T2,An_d3w_127390_T3
,11464,--Done--,An_d4w_115690_T2,An_d3w_131990_T3
,11561,An_d3w_148330_T1,An_d4w_116440_T2,--Done--
,11601,An_d4w_68861_T1,--Done--,--Done--
,11693,An_d4w_71191_T1,--Done--,--Done--
,11834,--Done--,An_d4w_119370_T2,An_d3w_139300_T3
,11978,An_d4w_75550_T1,An_d4w_127320_T2,An_d3w_148180_T3
,12123,An_d4w_82830_T1,--Done--,--Done--
,12508,An_d4w_87280_T1,An_d4w_135300_T2,An_d4w_132740_T3
,12871,An_d4w_89820_T1 | An_d4w_93070_T1,--Done--,An_d4w_135300_T3
,12997,An_d4w_109050_T1 | An_d4w_96060_T1,An_d5w_115430_T2 | An_d4w_148440_T2,An_d4w_137070_T3
,13020,--Done--,An_d5w_125010_T2,An_d4w_138460_T3
,13110,--Done--,An_d5w_142850_T2 | An_d5w_148571_T2,--Done--
,13211,An_d4w_122860_T1,--Done--,--Done--
,13558,--Done--,An_d6w_137550_T2,--Done--
,13578,--Done--,An_d6w_142320_T2,An_d4w_144970_T3
,13840,--Done--,An_d6w_143990_T2,An_d4w_146910_T3
,13951,An_d4w_129620_T1,An_d9w_148840_T2,--Done--
,14343,An_d4w_131090_T1 | An_d4w_131700_T1,--Done--,--Done--
,14346,An_d4w_132070_T1 | An_d4w_131701_T1,--Done--,An_d5w_132220_T3
,14435,An_d4w_132480_T1,An_d9w_149460_T2,--Done--
,14529,An_d4w_132740_T1,An_d10w_128060_T2 | An_d10w_128011_T2,An_d5w_137030_T3
,14594,An_d4w_134810_T1,--Done--,--Done--
,14641,An_d4w_135300_T1,An_d10w_128160_T2,An_d5w_142120_T3
,14743,An_d4w_137280_T1,An_d10w_129400_T2,An_d5w_142990_T3
,14866,--Done--,An_d10w_129810_T2,--Done--
,547,An_d1w_8881_T1,An_d1w_41140_T2,An_d1w_20890_T3
,1630,An_d1w_10220_T1,An_d1w_41380_T2,An_d1w_22680_T3
,1693,An_d1w_12900_T1,An_d1w_45210_T2,An_d1w_26460_T3
,1833,An_d1w_15950_T1,An_d1w_46990_T2,An_d1w_33580_T3
,2491,An_d1w_22680_T1,--Done--,An_d1w_33920_T3
,2653,An_d1w_35330_T1 | An_d1w_24470_T1,An_d1w_51400_T2,An_d1w_41140_T3
,2797,--Done--,An_d1w_52750_T2,An_d1w_45210_T3
,2954,An_d1w_37052_T1,An_d1w_53640_T2,--Done--
,3265,An_d1w_37053_T1,An_d1w_81860_T2,An_d1w_51400_T3
,3369,An_d1w_39850_T1,An_d1w_91490_T2,An_d1w_53230_T3
,3418,--Done--,An_d1w_92140_T2,An_d1w_61210_T3
,3776,An_d1w_46990_T1 | An_d1w_45210_T1,An_d1w_93590_T2 | An_d1w_92480_T2,--Done--
,4202,An_d1w_52750_T1,An_d1w_95440_T2,An_d1w_66590_T3
,4326,An_d1w_53640_T1,An_d1w_110520_T2,--Done--
,4529,An_d1w_60940_T1,--Done--,--Done--
,5165,--Done--,An_d1w_114532_T2 | An_d1w_112890_T2,--Done--
,5369,An_d1w_70060_T1,An_d1w_117150_T2,An_d1w_68630_T3
,5391,An_d1w_78420_T1,An_d1w_119440_T2,An_d1w_70060_T3
,5582,An_d1w_89120_T1,An_d1w_131370_T2,An_d1w_85670_T3
,5834,An_d1w_92480_T1,An_d1w_148991_T2,An_d1w_91490_T3
,5915,An_d1w_110090_T1,An_d2w_13610_T2,An_d1w_92480_T3
,6117,An_d1w_110521_T1,An_d2w_30451_T2 | An_d2w_24742_T2 | An_d2w_24741_T2,An_d1w_93590_T3
,6210,An_d1w_112890_T1,An_d2w_45720_T2,An_d1w_108450_T3
,6293,An_d1w_117150_T1,An_d2w_57990_T2,An_d1w_110090_T3
,6644,An_d1w_122110_T1,--Done--,An_d1w_110520_T3
,6814,An_d1w_125390_T1,An_d2w_61330_T2,--Done--
,6896,An_d1w_146740_T1,--Done--,An_d1w_142140_T3
,6904,An_d2w_45720_T1,An_d2w_72980_T2,--Done--
,6942,--Done--,An_d2w_72982_T2,An_d1w_146740_T3
,7312,--Done--,--Done--,An_d2w_48540_T3
,7389,An_d2w_61330_T1,An_d2w_85090_T2,An_d2w_61330_T3
,7467,An_d2w_76790_T1,An_d2w_108500_T2,--Done--
,7650,An_d2w_82250_T1 | An_d2w_82100_T1,An_d3w_47720_T2 | An_d2w_132890_T2,--Done--
,7773,An_d2w_108500_T1 | An_d2w_85090_T1,An_d3w_57820_T2,An_d2w_89570_T3
,7837,An_d2w_109800_T1,An_d3w_61940_T2,An_d2w_111480_T3
,8233,An_d2w_120050_T1,An_d3w_67340_T2,An_d2w_115340_T3
,8594,An_d2w_121530_T1,An_d3w_78410_T2,An_d2w_118220_T3
,8613,--Done--,An_d3w_89090_T2,An_d2w_123140_T3
,8754,An_d2w_123140_T1,An_d3w_97070_T2,--Done--
,8900,An_d2w_139960_T1 | An_d2w_139940_T1 | An_d2w_132890_T1 | An_d2w_131980_T1,--Done--,--Done--
,9030,--Done--,An_d3w_112070_T2,An_d2w_131980_T3
,9278,An_d3w_66100_T1,An_d3w_145560_T2,An_d2w_139960_T3
,9410,An_d3w_66890_T1,--Done--,--Done--
,9440,An_d3w_67340_T1,An_d3w_149850_T2,An_d2w_144410_T3
,9446,An_d3w_67700_T1,An_d4w_89820_T2,An_d3w_112070_T3
,9485,An_d3w_74390_T1,An_d4w_93250_T2,An_d3w_136250_T3
,9587,An_d3w_112071_T1,An_d4w_107790_T2,An_d3w_149850_T3
,9705,An_d3w_113340_T1,An_d4w_107792_T2,An_d4w_132070_T3
,10828,An_d3w_141520_T1,An_d4w_107793_T2,An_d4w_142490_T3
,11332,An_d3w_142400_T1,An_d4w_107794_T2,An_d4w_148440_T3
,11556,An_d3w_145560_T1,An_d4w_111980_T2,--Done--
,12048,An_d4w_61560_T1,An_d4w_127321_T2,An_d4w_148670_T3
,12065,An_d4w_63310_T1,An_d4w_129620_T2,--Done--
,12249,An_d4w_67820_T1,An_d4w_131700_T2,An_d5w_133260_T3
,12421,An_d4w_73920_T1,--Done--,--Done--
,12506,An_d4w_85300_T1,--Done--,An_d5w_142850_T3
,12622,An_d4w_91801_T1,An_d4w_142490_T2,An_d5w_142910_T3
,12624,An_d4w_94960_T1,An_d4w_146910_T2,--Done--
,13070,--Done--,An_d5w_148570_T2,An_d5w_148570_T3
,13113,An_d4w_109051_T1,An_d5w_149290_T2,An_d5w_148600_T3
,13120,An_d4w_111350_T1,An_d6w_92790_T2,An_d6w_112660_T3
,13280,--Done--,An_d6w_120090_T2,--Done--
,13388,An_d4w_111980_T1,An_d6w_125290_T2,An_d6w_118610_T3
,13600,--Done--,An_d6w_125770_T2,An_d6w_120090_T3
,13637,An_d4w_115690_T1 | An_d4w_111981_T1,An_d6w_147580_T2 | An_d6w_144160_T2,An_d6w_123440_T3
,13843,An_d4w_116440_T1,--Done--,An_d6w_125290_T3
,13856,An_d4w_123560_T1,An_d6w_148050_T2,--Done--
,13888,An_d4w_126290_T1,An_d10w_133570_T2,--Done--
,13916,An_d4w_126340_T1,An_d10w_138250_T2,An_d6w_125770_T3
,14059,An_d4w_127430_T1,An_d10w_139580_T2,An_d6w_129590_T3
,14065,--Done--,An_d10w_146390_T2 | An_d10w_144810_T2 | An_d10w_140000_T2,--Done--
,14087,An_d4w_138460_T1,An_d11w_116970_T2,An_d6w_131750_T3
,14199,An_d4w_142490_T1,An_d11w_120230_T2,An_d6w_142320_T3
,14252,An_d4w_143780_T1,An_d11w_120530_T2,--Done--
,14600,An_d4w_144970_T1,--Done--,--Done--
,14803,An_d4w_146910_T1,An_d11w_121490_T2,An_d6w_143990_T3
,14830,An_d4w_148440_T1,An_d11w_122830_T2 | An_d11w_121560_T2,An_d6w_145460_T3
,14852,An_d4w_149420_T1,--Done--,--Done--
,14918,An_d5w_114560_T1,An_d11w_126570_T2,An_d6w_147370_T3
,14951,An_d5w_115430_T1,--Done--,--Done--
,14999,--Done--,An_d11w_127740_T2,An_d6w_147580_T3

Day 28
,5545,--Done--,--Done--,An_d1w_10220_T3
,7012,--Done--,An_d1w_12900_T2,--Done--
,8392,--Done--,--Done--,An_d1w_2160_T3
,3064,--Done--,--Done--,An_d1w_21370_T3
,2029,--Done--,--Done--,An_d1w_4290_T3
,12137,--Done--,An_d1w_26740_T2,--Done--
,48,--Done--,An_d1w_68630_T2,--Done--
,3019,--Done--,An_d1w_141260_T2,--Done--
,3149,--Done--,An_d2w_20700_T2,--Done--
,3211,--Done--,An_d1w_17210_T2,--Done--
,3691,--Done--,An_d2w_42750_T2,--Done--
,6785,--Done--,--Done--,An_d1w_10030_T3
,11630,--Done--,An_d1w_2160_T2,--Done--
,11726,--Done--,An_d4w_132070_T2,--Done--
,2634,--Done--,An_d1w_114531_T2,--Done--
,3094,--Done--,An_d1w_117152_T2,--Done--
,5280,--Done--,An_d1w_4290_T2,--Done--
,6073,--Done--,--Done--,An_d1w_15950_T3
,6643,--Done--,--Done--,An_d1w_12900_T3
,7035,--Done--,An_d3w_60960_T2,--Done--
,7079,--Done--,An_d3w_65200_T2,--Done--
,7216,--Done--,An_d3w_67260_T2,--Done--
,7485,--Done--,An_d3w_67700_T2,--Done--
,7788,--Done--,An_d3w_73661_T2,--Done--
,11228,--Done--,An_d4w_63310_T2,--Done--
,13195,--Done--,An_d4w_134810_T2,--Done--
,13853,--Done--,An_d4w_143780_T2,--Done--
,917,--Done--,An_d1w_61210_T2,--Done--
,1102,--Done--,An_d1w_65920_T2,--Done--
,1283,--Done--,An_d1w_66590_T2,--Done--
,1556,--Done--,An_d1w_82080_T2,--Done--
,1749,An_d1w_17220_T1,An_d1w_84400_T2,--Done--
,2218,--Done--,An_d1w_108450_T2,--Done--
,3084,--Done--,An_d2w_30450_T2,--Done--
,3601,--Done--,An_d2w_38110_T2,--Done--
,3612,--Done--,An_d2w_38111_T2,--Done--
,3952,--Done--,An_d2w_76790_T2,--Done--
,4006,An_d1w_81860_T1,--Done--,--Done--
,4237,An_d1w_84580_T1,--Done--,--Done--
,4758,--Done--,An_d2w_89570_T2,--Done--
,5027,--Done--,An_d2w_115340_T2,--Done--
,5083,An_d1w_93590_T1,An_d2w_118060_T2,--Done--
,5204,--Done--,An_d2w_121840_T2,--Done--
,6023,--Done--,An_d3w_33640_T2,--Done--
,7874,--Done--,An_d3w_108720_T2,--Done--
,8255,--Done--,--Done--,An_d1w_26650_T3
,8475,--Done--,An_d3w_116580_T2,--Done--
,8483,--Done--,An_d3w_126550_T2,--Done--
,8608,--Done--,An_d3w_139300_T2,--Done--
,9028,--Done--,--Done--,An_d1w_22680_T3 | An_d1w_17210_T3
,9419,--Done--,An_d4w_111350_T2,--Done--
,10842,An_d3w_72900_T1,An_d4w_122860_T2,--Done--
,10864,An_d3w_72901_T1,--Done--,--Done--
,11174,An_d3w_89090_T1,An_d4w_126340_T2,--Done--
,11315,--Done--,An_d4w_128230_T2,--Done--
,11810,--Done--,An_d4w_132072_T2,--Done--
,12276,--Done--,An_d4w_144970_T2,--Done--
,12361,--Done--,--Done--,An_d1w_20070_T3
,12695,An_d3w_143810_T1,--Done--,--Done--
,12709,--Done--,An_d5w_133260_T2,--Done--
,12906,--Done--,An_d5w_142120_T2,--Done--
,13095,--Done--,An_d5w_148600_T2,--Done--
,13751,--Done--,An_d6w_128550_T2,--Done--
,14108,--Done--,An_d6w_129590_T2,--Done--
,14647,An_d4w_126291_T1,An_d6w_139030_T2,--Done--
,15021,--Done--,An_d6w_145460_T2,--Done--
,270,--Done--,--Done--,An_d1w_39850_T3
,386,--Done--,An_d1w_125390_T2,--Done--
,451,--Done--,An_d1w_125391_T2,--Done--
,867,An_d1w_26960_T1,--Done--,--Done--
,1566,--Done--,--Done--,An_d1w_20180_T3
,1878,An_d1w_61210_T1,--Done--,--Done--
,2437,An_d1w_62790_T1,An_d2w_75400_T2,--Done--
,2510,An_d1w_66590_T1,--Done--,--Done--
,2672,An_d1w_85670_T1,--Done--,--Done--
,3191,--Done--,An_d2w_109800_T2,--Done--
,3491,An_d1w_92140_T1,--Done--,--Done--
,3970,--Done--,An_d2w_120050_T2,--Done--
,4309,--Done--,An_d2w_121530_T2,--Done--
,4391,--Done--,An_d2w_123140_T2,--Done--
,4981,An_d1w_124960_T1,--Done--,--Done--
,5137,An_d1w_125391_T1,An_d2w_147590_T2,--Done--
,5861,--Done--,An_d2w_149740_T2,--Done--
,5898,An_d1w_148991_T1,An_d3w_36790_T2,--Done--
,5947,--Done--,An_d1w_10220_T2,--Done--
,5967,An_d2w_48540_T1,An_d3w_36792_T2,--Done--
,6429,--Done--,An_d3w_53620_T2,--Done--
,6509,--Done--,An_d3w_69090_T2,--Done--
,6635,An_d2w_92420_T1,An_d3w_77980_T2,--Done--
,7373,An_d2w_121840_T1,--Done--,--Done--
,7514,An_d2w_140440_T1,An_d4w_61560_T2,--Done--
,8364,--Done--,An_d4w_65410_T2,--Done--
,8369,An_d3w_69090_T1,An_d4w_75550_T2,--Done--
,8431,--Done--,An_d4w_93070_T2,--Done--
,8474,--Done--,An_d4w_94960_T2,--Done--
,9744,An_d3w_111220_T1,An_d4w_127322_T2,--Done--
,12455,--Done--,An_d5w_130770_T2,--Done--
,12526,An_d4w_68860_T1,An_d5w_132220_T2,--Done--
,12637,An_d4w_71190_T1,--Done--,--Done--
,13692,An_d4w_95810_T1,--Done--,--Done--
,13885,--Done--,An_d1w_26460_T2,--Done--
,14088,An_d4w_114850_T1,An_d6w_131750_T2,--Done--
,14231,An_d4w_119370_T1,An_d6w_150340_T2,--Done--
,14485,An_d4w_124540_T1,--Done--,--Done--
,114,An_d1w_2160_T1,--Done--,--Done--
,395,An_d1w_8882_T1,--Done--,An_d1w_52750_T3
,418,An_d1w_9320_T1,--Done--,An_d1w_60940_T3
,423,An_d1w_9321_T1,An_d1w_70060_T2,--Done--
,602,An_d1w_9322_T1,An_d1w_85670_T2,--Done--
,730,--Done--,An_d1w_33920_T2,--Done--
,879,--Done--,An_d1w_89120_T2,An_d1w_65920_T3
,2307,--Done--,An_d1w_10030_T2,--Done--
,2325,--Done--,--Done--,An_d1w_33580_T3 | An_d1w_24470_T3
,2347,An_d1w_33580_T1,--Done--,--Done--
,2453,--Done--,An_d2w_24740_T2,--Done--
,2779,--Done--,An_d2w_39810_T2,--Done--
,3095,An_d1w_37050_T1,--Done--,--Done--
,3697,--Done--,An_d2w_69490_T2 | An_d2w_82100_T2,--Done--
,4037,An_d1w_41140_T1,An_d2w_82250_T2 | An_d2w_84370_T2,--Done--
,4287,An_d1w_53230_T1,--Done--,--Done--
,4426,An_d1w_65920_T1,An_d2w_118220_T2,--Done--
,4693,An_d1w_82080_T1,--Done--,--Done--
,4724,An_d1w_91040_T1,An_d3w_32210_T2,--Done--
,4907,--Done--,--Done--,An_d1w_46990_T3
,4917,An_d1w_119440_T1,An_d3w_36791_T2,--Done--
,4973,--Done--,An_d3w_39980_T2,An_d1w_122110_T3
,5039,An_d1w_140950_T1,--Done--,--Done--
,5499,An_d1w_142140_T1,An_d3w_43070_T2,--Done--
,5572,--Done--,An_d1w_15950_T2,--Done--
,5938,--Done--,--Done--,An_d1w_131370_T3
,6241,--Done--,--Done--,An_d1w_141260_T3
,6258,An_d2w_72980_T1,--Done--,--Done--
,6569,--Done--,An_d1w_22680_T2 | An_d1w_21370_T2 | An_d1w_20180_T2 | An_d1w_20070_T2,--Done--
,6672,An_d2w_93270_T1,An_d3w_52620_T2,--Done--
,6828,--Done--,An_d3w_62670_T2,--Done--
,7078,An_d2w_118220_T1,--Done--,--Done--
,7209,An_d2w_125430_T1,An_d3w_111220_T2,An_d2w_57990_T3
